2026-01-03 17:59:10,交通出行,MTR Corporation Limited,z32***@service.aliyun.com,travel ticket,支出,4.41,花呗,交易成功,2026010322001414671410592728	,2026010319074101000780084132819	,,
2026-01-03 17:18:44,交通出行,MTR Corporation Limited,z32***@service.aliyun.com,travel ticket,支出,11.87,花呗,交易成功,2026010322001414671417916841	,2026010319074101000200084070595	,,
2026-01-03 15:31:48,交通出行,HONG KONG TRAMWAYS， LIMITED,z32***@service.aliyun.com,Tram,支出,2.97,花呗,交易成功,2026010322001414671416590119	,2026010319074101000530084023313	,,
2026-01-03 12:59:55,交通出行,MTR Corporation Limited,z32***@service.aliyun.com,travel ticket,支出,15.37,花呗,交易成功,2026010322001414671416256603	,2026010319074101000130083899197	,,
2026-01-03 12:20:49,其他,JHC日本城 (大围道55店),z32***@service.aliyun.com,G/F， Shop nos.16-17 Grandeur Garden， 55-65 Tai Wai Road， Tai Wai， N.T.,支出,35.96,花呗,交易成功,2026010322001414671416324891	,2026010319074101002190001215327	,,
2026-01-03 12:10:02,其他,YAN ON DISPENSARY (00),z32***@service.aliyun.com,SALES/銷售,支出,161.82,花呗,交易成功,2026010322001414671414782836	,2026010319074101002110001216457	,,
2026-01-03 11:56:17,交通出行,MTR Corporation Limited,z32***@service.aliyun.com,travel ticket,支出,29.67,花呗,交易成功,2026010322001414671414430494	,2026010319074101000500083942554	,,
2026-01-02 22:27:50,酒店旅游,北京**店,men***@chinaunicom.cn,本地流量-香港流量包-联通官方流量,支出,11.80,花呗,交易成功,2026010222001114671410563523	,T200P4985233742923108024	,,
2026-01-02 21:51:53,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,37.43,花呗,交易成功,2026010222001414671414389668	,0001N202601020000000013845340892	,,
2026-01-02 15:05:24,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,1点点(西丽北路店)外卖订单,支出,15.30,花呗,交易成功,2026010222001114671411438905	,13150600726010297672751675225	,,
2026-01-02 00:29:31,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,19.58,花呗,交易成功,2026010222001414671409896204	,0001N202601020000000013857881374	,,
2026-01-01 15:29:57,日用百货,广东赛壹便利店有限公司,dfc***@dairy-farm.com.cn,多点订单：126082001260101152952691129,支出,15.00,花呗,交易成功,2026010122001414671407728173	,2963421767252597EON0123430771005	,,
2026-01-01 15:21:47,日用百货,广东赛壹便利店有限公司,dfc***@dairy-farm.com.cn,多点订单：12608200226010115214599581163,支出,11.00,花呗,交易成功,2026010122001414671408246967	,2963421767252106EON0123430058422	,,
2026-01-01 01:48:40,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,24.00,花呗,交易成功,2026010122001414671402619618	,0001N202601010000000013861632703	,,
